
2025-10-08 20:42:17,Hanoi,25.98,83,Clear,2.91,3,520.75,0.02,9.49,18.83,2.89,42.42,51.83
2025-10-08 20:42:17,Danang,28,78,Clouds,1.03,1,208.25,0.02,4.42,14.59,0.93,5.24,6.24


2025-10-08 21:48:42,Hanoi,25.98,86,Clear,2.65,3,550.07,0.04,9.33,16.44,2.82,44.76,55.2
2025-10-08 21:48:42,Danang,27,83,Clouds,1.03,1,209.58,0.02,4.44,13.25,0.9,5.42,6.53


2025-10-08 23:51:39,Hanoi,24.98,88,Clear,1.98,3,602.4,0.79,13.72,6.74,4.75,36.53,46.07
2025-10-08 23:51:39,Danang,26,83,Clouds,0.51,1,173.54,0.05,2.54,6.76,0.5,4.7,5.84


2025-10-09 01:56:55,Hanoi,23.98,89,Clear,0.87,3,597.47,0.92,11.65,7.52,3.11,39.03,45.17
2025-10-09 01:56:55,Danang,25,94,Clouds,1.03,1,169.01,0,2.67,12.91,0.66,4.48,5.62


2025-10-09 03:45:43,Hanoi,23.67,90,Clear,0.59,3,576.27,1.05,9.38,5.52,2.19,42.09,46.02
2025-10-09 03:45:43,Danang,24.96,84,Clouds,1.43,1,153.41,0,2.26,15.09,0.61,4.19,5.28


2025-10-09 05:35:09,Hanoi,23.98,91,Clear,0.52,3,558.28,1.43,7.47,5.18,1.8,43.08,46.35
2025-10-09 05:35:09,Danang,24,100,Clouds,2.06,1,125.51,0.01,1.47,10.62,0.36,3.68,4.68


2025-10-09 10:11:35,Hanoi,28.98,63,Clear,0.97,3,596.37,3.24,6.76,28.66,2.68,49.7,55.57
2025-10-09 10:11:35,Danang,28,78,Clouds,1.54,1,111.35,0.41,1.54,16.43,0.46,2.39,3.02


2025-10-09 11:40:42,Hanoi,30.98,58,Clear,1.11,3,259.11,0.37,2.68,80.84,3.68,41.08,44.2
2025-10-09 11:40:42,Danang,27,83,Clouds,0.51,1,100.8,0.21,1.27,22.66,0.7,1.99,2.48


2025-10-09 13:52:53,Hanoi,32.98,52,Clouds,1.62,4,254.75,0.18,2.05,103.96,4.26,51.06,54.24
2025-10-09 13:52:53,Danang,25,94,Clouds,4.12,1,105.15,0.22,1.42,23.57,0.86,2.14,2.58


2025-10-09 15:48:20,Hanoi,31.98,54,Clouds,2.23,4,273.24,0.16,2.8,115.23,4.88,57.98,61.55
2025-10-09 15:48:20,Danang,26,83,Clouds,2.06,1,113.03,0.27,1.37,28.72,0.89,2.73,3.14


2025-10-09 17:42:04,Hanoi,31.98,68,Clouds,3.27,4,358.61,0.01,6.27,70.05,4.2,68.18,73.83
2025-10-09 17:42:04,Danang,25,94,Clouds,2.57,1,142.61,0.08,3.11,13.91,0.68,3.34,3.92


2025-10-09 20:38:45,Hanoi,27.98,84,Clouds,3.18,4,433.98,0,7.79,29.8,2.94,60.34,70.07
2025-10-09 20:38:45,Danang,26,89,Clouds,0,1,182.71,0.03,4.32,9.19,0.74,3.1,3.83


2025-10-09 21:52:25,Hanoi,27.97,85,Clouds,2.94,4,459.91,0.01,7.96,24.82,3.23,62.57,73.6
2025-10-09 21:52:25,Danang,25,88,Clouds,1.54,1,186.99,0.02,4.47,9.42,0.75,3.06,3.84


2025-10-09 23:50:22,Hanoi,26.98,88,Clouds,2.36,4,469.85,0.01,7.83,20.21,3.04,65.1,75.45
2025-10-09 23:50:22,Danang,25,94,Clouds,2.06,1,191.01,0.03,4.51,7.7,0.71,3.11,3.91


2025-10-10 01:49:48,Hanoi,25.98,89,Clouds,1.62,4,453.55,0.01,6.62,17.79,2.25,67.2,74.28
2025-10-10 01:49:48,Danang,24,100,Clouds,0,1,180.48,0.01,3.8,6.88,0.56,3.03,3.77


2025-10-10 03:36:49,Hanoi,24.64,90,Clouds,0.82,4,419.48,0.01,4.9,13.09,1.57,68.99,73.31
2025-10-10 03:36:49,Danang,24.6,95,Clouds,2.2,1,163.36,0.01,2.96,7.29,0.44,3.16,3.85


2025-10-10 05:33:43,Hanoi,24.98,91,Clouds,0.19,4,397.13,0.04,3.73,12.15,1.37,70.19,73.72
2025-10-10 05:33:43,Danang,25,94,Clouds,2.57,1,144.13,0.01,2.06,8.44,0.32,3.2,3.87


2025-10-10 10:11:56,Hanoi,30.26,64,Clear,0.41,5,458.89,0.96,3.86,49.98,3.15,75.86,82.88
2025-10-10 10:11:56,Danang,27.18,92,Clouds,2.76,1,149.68,0.41,1.55,29.09,0.52,4.03,4.57


2025-10-10 11:40:36,Hanoi,29.98,58,Clear,0.78,3,191.39,0.16,1.07,93.29,3.23,36.06,38.8
2025-10-10 11:40:36,Danang,29,74,Rain,0.51,1,143.09,0.15,1.37,32.35,0.65,4.28,4.75


2025-10-10 13:52:33,Hanoi,31.98,52,Clouds,1.83,3,189.43,0.14,1.16,101.35,3.62,38.86,41.7
2025-10-10 13:52:33,Danang,29,74,Clouds,3.09,1,156.25,0.1,2.4,34.11,1.01,4.69,5.21


2025-10-10 15:47:10,Hanoi,30.41,63,Clouds,3.08,3,216,0.14,2.13,110.83,4.7,47.04,50.68
2025-10-10 15:47:10,Danang,26.9,83,Clouds,3.94,1,183.81,0.08,3.84,33.51,1.28,5.15,5.73


